id,user_id,journey_id,created_at,updated_at,enrolling_times,enrollments_at,last_enrolled_at,study_duration,avg_submission_rating,repeat_enrollments
104582,96989,32,2020-04-11 14:39:11,2020-04-11 14:39:11,3,"2018-08-29 11:19:45,2019-02-05 09:20:57,2020-02-26 17:05:28",2020-02-26 17:05:28,44,4.5,2
30951,96989,51,2019-08-10 02:42:35,2019-08-10 02:42:35,1,2019-06-20 21:01:59,2019-06-20 21:01:59,50,3.0,0
74313,96989,74,2019-12-23 06:22:02,2019-12-23 06:22:02,2,"2019-10-29 09:34:40,2019-10-31 09:38:30",2019-10-31 09:38:30,52,2.67,1
26219,96989,83,2019-06-20 05:45:36,2019-06-20 05:45:36,1,2019-06-14 18:15:40,2019-06-14 18:15:40,5,3.0,0
23887,96989,104,2019-05-18 08:58:46,2019-05-18 08:58:46,1,2019-05-10 14:30:08,2019-05-10 14:30:08,7,4.0,0
25646,96989,123,2019-06-15 20:48:42,2019-06-15 20:48:42,2,"2019-05-18 20:06:32,2019-06-14 13:10:20",2019-06-14 13:10:20,1,5.0,1
964728,96989,144,2022-06-12 22:10:18,2022-06-12 22:10:18,1,2022-03-06 11:21:57,2022-03-06 11:21:57,98,5.0,0
115532,96989,145,2020-04-19 19:32:53,2020-04-19 19:32:53,2,"2020-02-11 10:16:34,2020-04-03 11:44:26",2020-04-03 11:44:26,16,3.0,1
76929,96989,153,2020-01-16 18:30:09,2020-01-16 18:30:09,1,2019-12-21 14:55:36,2019-12-21 14:55:36,26,2.0,0
888998,96989,163,2022-04-14 05:46:00,2022-04-14 05:46:00,2,"2020-07-22 10:38:31,2022-03-10 19:35:45",2022-03-10 19:35:45,34,5.0,1
142096,96989,169,2020-05-07 18:40:41,2020-05-07 18:40:41,1,2020-04-22 18:43:38,2020-04-22 18:43:38,14,4.0,0
208936,96989,171,2020-06-26 09:30:58,2020-06-26 09:30:58,1,2020-04-14 18:30:06,2020-04-14 18:30:06,72,4.0,0
626494,96989,191,2021-07-25 22:03:05,2021-07-25 22:03:05,1,2021-05-15 21:06:52,2021-05-15 21:06:52,71,2.0,0
996788,96989,219,2022-06-27 06:09:59,2022-06-27 06:09:59,1,2022-04-14 05:47:52,2022-04-14 05:47:52,74,4.0,0
461796,96989,251,2021-04-29 09:12:15,2024-03-14 12:20:31,1,2021-04-11 21:52:15,2021-04-11 21:52:15,17,4.0,0
842568,96989,256,2022-02-26 16:03:57,2024-03-12 09:36:26,1,2022-02-18 20:22:30,2022-02-18 20:22:30,7,5.0,0
850798,96989,261,2022-03-06 16:11:04,2024-03-13 16:49:04,1,2022-03-05 21:55:22,2022-03-05 21:55:22,0,5.0,0
611190,96989,266,2021-07-20 21:25:59,2021-07-20 21:25:59,1,2021-06-16 12:27:22,2021-06-16 12:27:22,34,3.0,0
855798,96989,315,2022-03-10 19:26:21,2022-03-10 19:26:21,2,"2022-03-07 21:05:47,2022-03-07 21:06:47",2022-03-07 21:06:47,2,4.0,1
891438,96989,337,2022-04-17 14:31:39,2022-04-17 14:31:39,1,2022-04-17 13:10:00,2022-04-17 13:10:00,0,2.0,0
850148,96989,342,2022-03-05 21:36:40,2024-03-14 08:45:09,1,2022-02-26 15:34:46,2022-02-26 15:34:46,7,5.0,0
1391385,96989,382,2023-01-08 20:23:04,2023-01-08 20:23:04,1,2022-11-02 11:17:29,2022-11-02 11:17:29,67,1.0,0
915213,96989,403,2022-05-17 13:23:15,2022-05-17 13:23:15,1,2022-05-16 17:17:03,2022-05-16 17:17:03,0,4.0,0
1143185,96989,413,2022-08-26 11:25:33,2022-08-26 11:25:33,1,2022-08-18 11:58:10,2022-08-18 11:58:10,7,4.5,0
1411200,96989,418,2023-01-27 09:43:17,2023-01-27 09:43:17,1,2022-11-14 12:08:26,2022-11-14 12:08:26,73,4.5,0
2617753,96989,610,2024-03-15 13:57:23,2024-03-15 13:57:23,1,2023-12-21 11:22:17,2023-12-21 11:22:17,85,5.0,0
3768632,96989,881,2025-09-28 19:50:32,2025-09-28 19:50:32,1,2025-09-27 13:47:36,2025-09-27 13:47:36,1,5.0,0
433180,938276,14,2021-04-13 12:55:26,2021-04-13 12:55:26,1,2021-03-09 20:56:40,2021-03-09 20:56:40,34,4.0,0
395152,938276,51,2021-03-06 17:47:33,2021-03-06 17:47:33,1,2021-03-01 13:28:31,2021-03-01 13:28:31,5,5.0,0
348771,938276,74,2020-11-19 12:13:36,2020-11-19 12:13:36,1,2020-10-03 18:29:37,2020-10-03 18:29:37,46,4.33,0
381397,938276,80,2021-02-24 10:00:29,2021-02-24 10:00:29,1,2021-02-16 17:43:35,2021-02-16 17:43:35,7,4.0,0
187377,938276,123,2020-06-09 09:09:52,2020-06-09 09:09:52,1,2020-06-02 13:20:57,2020-06-02 13:20:57,6,5.0,0
496904,938276,129,2021-05-24 14:06:00,2021-05-24 14:06:00,1,2021-04-14 09:00:08,2021-04-14 09:00:08,40,4.33,0
1302525,938276,133,2022-11-07 03:11:52,2022-11-07 03:11:52,1,2022-09-02 16:17:10,2022-09-02 16:17:10,65,5.0,0
259084,938276,163,2020-08-13 21:16:17,2020-08-13 21:16:17,2,"2020-06-08 09:35:28,2020-07-25 15:50:02",2020-07-25 15:50:02,19,5.0,1
535457,938276,165,2021-06-15 18:23:19,2021-06-15 18:23:19,1,2021-05-16 04:18:20,2021-05-16 04:18:20,30,3.5,0
384007,938276,169,2021-02-25 20:50:01,2021-02-25 20:50:01,1,2021-02-24 09:26:02,2021-02-24 09:26:02,1,4.0,0
645274,938276,219,2021-07-30 07:33:52,2021-07-30 07:33:52,1,2021-04-30 10:28:26,2021-04-30 10:28:26,90,3.33,0
3518837,938276,261,2025-03-04 17:12:38,2025-03-04 17:12:38,1,2025-02-09 21:22:01,2025-02-09 21:22:01,22,5.0,0
3658586,938276,271,2025-06-05 17:01:27,2025-06-05 17:01:27,1,2025-04-28 13:18:41,2025-04-28 13:18:41,38,4.0,0
408737,938276,297,2021-03-21 13:49:59,2021-03-21 13:49:59,1,2021-02-20 18:45:13,2021-02-20 18:45:13,28,3.0,0
409162,938276,302,2021-03-22 06:49:49,2021-03-22 06:49:49,1,2021-02-20 18:45:04,2021-02-20 18:45:04,29,3.0,0
1165325,938276,337,2022-09-02 15:16:08,2022-09-02 15:16:08,1,2022-08-26 15:53:48,2022-08-26 15:53:48,6,3.0,0
2860643,938276,403,2024-07-22 13:45:31,2024-07-22 13:45:31,2,"2022-05-16 06:01:46,2024-07-09 12:53:57",2024-07-09 12:53:57,13,4.0,1
2896103,938276,413,2024-08-25 10:36:26,2024-08-25 10:36:26,1,2024-07-21 14:12:23,2024-07-21 14:12:23,34,5.0,0
2577318,938276,610,2024-03-03 11:54:42,2024-03-03 11:54:42,1,2024-02-09 00:08:36,2024-02-09 00:08:36,23,5.0,0
3798194,5021477,251,2025-10-08 13:14:07,2025-10-08 13:14:07,1,2025-10-06 09:13:48,2025-10-06 09:13:48,2,4.0,0
3734378,5044844,123,2025-08-30 15:56:35,2025-08-30 15:56:35,1,2025-08-08 14:57:36,2025-08-08 14:57:36,22,4.0,0
3809474,5044844,163,2025-10-14 13:13:39,2025-10-14 13:13:39,1,2025-08-08 14:57:36,2025-08-08 14:57:36,66,4.5,0
3724145,5044844,237,2025-08-24 22:04:21,2025-08-24 22:04:21,1,2025-08-08 14:57:36,2025-08-08 14:57:36,16,3.0,0
3743432,5044844,256,2025-09-09 17:59:55,2025-09-09 17:59:55,1,2025-08-08 14:57:36,2025-08-08 14:57:36,32,5.0,0
3722393,5044844,302,2025-08-23 21:26:13,2025-08-23 21:26:13,1,2025-08-08 14:57:36,2025-08-08 14:57:36,15,4.0,0
3755753,5044844,315,2025-09-23 10:29:13,2025-09-23 10:29:13,1,2025-08-08 14:57:36,2025-08-08 14:57:36,45,5.0,0
3722879,5044844,317,2025-08-24 09:25:40,2025-08-24 09:25:40,1,2025-08-08 14:57:36,2025-08-08 14:57:36,15,5.0,0
3831566,5044844,653,2025-10-22 15:04:58,2025-10-22 15:04:58,1,2025-08-08 14:57:36,2025-08-08 14:57:36,75,3.0,0
3831702,5051374,86,2025-10-22 15:37:51,2025-10-22 15:37:51,1,2025-08-04 14:13:44,2025-08-04 14:13:44,79,2.0,0
3857399,5051374,753,2025-10-31 09:30:56,2025-10-31 09:30:56,1,2025-09-12 17:15:13,2025-09-12 17:15:13,48,5.0,0
3857573,5410562,653,2025-10-31 10:29:29,2025-10-31 10:29:29,1,2025-10-31 08:17:25,2025-10-31 08:17:25,0,2.0,0
15545,3390,14,2018-08-03 10:32:48,2018-08-03 10:32:48,1,2018-05-21 14:31:19,2018-05-21 14:31:19,73,3.6,0
20370,3390,58,2018-12-01 06:43:36,2018-12-01 06:43:36,1,2018-11-27 12:57:39,2018-11-27 12:57:39,3,3.0,0
20460,3390,55,2018-12-03 23:33:06,2018-12-03 23:33:06,1,2018-10-22 14:15:26,2018-10-22 14:15:26,42,3.4,0
23466,3390,83,2019-05-02 19:56:44,2019-05-02 19:56:44,1,2019-03-15 05:56:30,2019-03-15 05:56:30,48,4.0,0
26952,3390,104,2019-06-27 14:49:16,2019-06-27 14:49:16,1,2019-05-10 21:49:38,2019-05-10 21:49:38,47,4.0,0
64592,3390,144,2019-11-03 19:01:22,2019-11-03 19:01:22,1,2019-10-28 14:56:03,2019-10-28 14:56:03,6,4.0,0
68107,3390,129,2019-11-18 14:45:56,2019-11-18 14:45:56,1,2019-09-19 14:38:39,2019-09-19 14:38:39,60,3.33,0
80850,3390,47,2020-02-17 13:39:36,2020-02-17 13:39:36,1,2019-11-28 12:39:12,2019-11-28 12:39:12,81,2.25,0
88213,3390,86,2020-03-18 06:45:18,2025-02-24 16:32:49,2,"2019-08-02 12:44:51,2020-03-13 17:12:57",2020-03-13 17:12:57,4,2.0,1
88245,3390,68,2020-03-18 08:17:31,2020-03-18 08:17:31,2,"2019-08-02 13:47:37,2020-03-18 06:50:01",2020-03-18 06:50:01,0,4.5,1
100033,3390,135,2020-04-07 18:01:14,2020-04-07 18:01:14,1,2020-03-18 08:25:54,2020-03-18 08:25:54,20,4.0,0
132027,3390,177,2020-05-01 23:01:21,2025-02-23 20:51:17,1,2020-05-01 11:13:52,2020-05-01 11:13:52,0,3.0,0
141941,3390,184,2020-05-07 16:09:50,2025-03-17 22:40:16,1,2020-05-02 08:24:41,2020-05-02 08:24:41,5,4.5,0
151461,3390,145,2020-05-13 20:03:48,2020-05-13 20:03:48,1,2020-05-09 15:43:17,2020-05-09 15:43:17,4,2.0,0
187261,3390,171,2020-06-09 08:34:23,2020-06-09 08:34:23,1,2020-05-13 21:58:38,2020-05-13 21:58:38,26,5.0,0
249794,3390,123,2020-08-03 14:18:33,2020-08-03 14:18:33,1,2020-07-22 07:45:44,2020-07-22 07:45:44,12,4.0,0
274353,3390,163,2020-09-03 11:45:11,2020-09-03 11:45:11,1,2020-07-27 12:12:14,2020-07-27 12:12:14,37,5.0,0
288735,3390,185,2020-09-26 10:33:47,2025-04-16 23:00:28,1,2020-08-06 09:52:10,2020-08-06 09:52:10,51,4.2,0
357806,3390,169,2020-12-25 15:43:09,2020-12-25 15:43:09,1,2020-12-23 13:41:06,2020-12-23 13:41:06,2,3.0,0
358971,3390,191,2020-12-29 17:19:10,2020-12-29 17:19:10,1,2020-12-23 14:05:23,2020-12-23 14:05:23,6,5.0,0
412360,3390,251,2021-03-27 15:12:35,2021-03-27 15:12:35,1,2021-03-17 09:00:12,2021-03-17 09:00:12,10,1.0,0
415955,3390,307,2021-04-01 17:31:48,2021-04-01 17:31:48,1,2021-04-01 12:30:58,2021-04-01 12:30:58,0,4.0,0
465789,3390,256,2021-05-02 23:30:33,2021-05-02 23:30:33,1,2021-04-28 08:43:03,2021-04-28 08:43:03,4,4.0,0
579672,3390,261,2021-07-08 17:06:04,2021-07-08 17:06:04,1,2021-06-10 17:03:18,2021-06-10 17:03:18,28,4.0,0
590115,3390,266,2021-07-13 12:52:35,2021-07-13 12:52:35,1,2021-07-04 21:48:07,2021-07-04 21:48:07,8,3.0,0
630709,3390,60,2021-07-26 21:42:24,2021-07-26 21:42:24,2,"2018-12-14 15:57:00,2021-07-25 19:59:09",2021-07-25 19:59:09,1,3.5,1
630809,3390,317,2021-07-26 22:24:11,2025-02-23 19:44:22,1,2021-07-25 16:33:19,2021-07-25 16:33:19,1,1.0,0
725492,3390,219,2021-10-21 08:33:52,2021-10-21 08:33:52,3,"2021-01-09 22:25:27,2021-04-28 22:44:16,2021-08-05 06:44:08",2021-08-05 06:44:08,77,3.0,2
731392,3390,120,2021-10-29 20:00:38,2021-10-29 20:00:38,2,"2020-11-06 13:00:38,2021-10-27 12:49:20",2021-10-27 12:49:20,2,3.0,1
732652,3390,159,2021-11-01 13:27:00,2021-11-01 13:27:00,1,2020-12-24 21:31:26,2020-12-24 21:31:26,311,4.0,0
737972,3390,302,2021-11-08 21:33:09,2025-02-23 15:47:35,1,2021-11-06 18:09:29,2021-11-06 18:09:29,2,4.0,0
747377,3390,297,2021-11-23 21:26:52,2021-11-23 21:26:52,1,2021-11-09 18:00:30,2021-11-09 18:00:30,14,3.0,0
748372,3390,292,2021-11-25 09:27:12,2021-11-25 09:27:12,1,2021-11-23 21:57:28,2021-11-23 21:57:28,1,2.0,0
750922,3390,237,2021-11-29 12:58:41,2025-02-23 16:46:03,1,2021-11-03 22:20:18,2021-11-03 22:20:18,25,3.0,0
975273,3390,382,2022-06-17 10:41:10,2022-06-17 10:41:10,1,2022-06-14 18:49:00,2022-06-14 18:49:00,2,5.0,0
1156895,3390,337,2022-08-31 10:37:14,2022-08-31 10:37:14,1,2022-08-26 18:28:38,2022-08-26 18:28:38,4,4.0,0
1362855,3390,315,2022-12-16 20:24:12,2022-12-16 20:24:12,1,2021-11-03 22:04:38,2021-11-03 22:04:38,407,5.0,0
1371465,3390,403,2022-12-25 13:19:35,2022-12-25 13:19:35,1,2022-12-24 13:56:36,2022-12-24 13:56:36,0,5.0,0
1376800,3390,387,2022-12-29 13:40:41,2022-12-29 13:40:41,1,2022-06-14 18:49:00,2022-06-14 18:49:00,197,5.0,0
1582515,3390,80,2023-03-28 12:34:23,2023-03-28 12:34:23,1,2021-11-09 18:01:23,2021-11-09 18:01:23,503,4.0,0
1587330,3390,413,2023-03-30 17:05:04,2023-03-30 17:05:04,1,2022-12-25 08:50:29,2022-12-25 08:50:29,95,4.5,0
1610705,3390,570,2023-04-13 14:38:46,2023-04-13 14:38:46,1,2023-04-04 19:53:46,2023-04-04 19:53:46,8,4.0,0
1899973,3390,271,2023-08-20 15:45:57,2023-08-20 15:45:57,3,"2021-08-06 08:17:22,2022-12-20 14:55:28,2023-07-04 09:30:20",2023-07-04 09:30:20,47,4.33,2
2324553,3390,276,2023-11-30 14:31:36,2023-11-30 14:31:36,3,"2022-01-09 18:26:29,2022-01-09 18:29:03,2023-09-05 08:39:31",2023-09-05 08:39:31,86,3.0,2
3191418,3390,615,2024-11-13 14:02:43,2024-11-13 14:02:43,1,2024-11-11 09:07:57,2024-11-11 09:07:57,2,4.0,0
3202043,3390,600,2024-11-17 10:29:30,2024-11-17 10:29:30,1,2024-11-11 09:07:57,2024-11-11 09:07:57,6,3.0,0
3368683,3390,653,2025-01-11 10:16:18,2025-02-23 20:19:58,1,2024-11-11 09:07:57,2024-11-11 09:07:57,61,2.0,0
3385322,3390,319,2025-01-18 18:09:46,2025-03-11 20:51:24,2,"2021-11-06 18:07:21,2024-09-30 16:05:29",2024-09-30 16:05:29,110,4.0,1
3389821,3390,555,2025-01-21 11:54:07,2025-03-01 14:51:49,1,2024-11-11 09:07:57,2024-11-11 09:07:57,71,4.0,0
3604122,3390,852,2025-04-29 21:24:07,2025-04-29 21:24:07,1,2025-04-29 13:27:26,2025-04-29 13:27:26,0,2.0,0
3619622,3390,590,2025-05-10 11:13:24,2025-05-10 11:13:24,2,"2025-02-02 16:48:13,2025-02-10 16:43:59",2025-02-10 16:43:59,88,4.0,1
3627713,3390,862,2025-05-16 16:57:04,2025-05-16 16:57:04,1,2025-05-15 15:56:12,2025-05-15 15:56:12,1,4.0,0
3628892,3390,867,2025-05-17 10:48:13,2025-05-17 10:48:13,1,2025-05-15 15:56:12,2025-05-15 15:56:12,1,2.0,0
3651335,3390,753,2025-05-31 16:09:28,2025-05-31 16:09:28,1,2025-05-28 16:42:16,2025-05-28 16:42:16,2,4.0,0
3654011,3390,713,2025-06-02 13:46:19,2025-06-02 13:46:19,1,2025-04-16 17:37:42,2025-04-16 17:37:42,46,3.0,0
79890,5774,144,2020-02-09 00:11:29,2020-02-09 00:11:29,1,2019-10-28 18:10:07,2019-10-28 18:10:07,103,5.0,0
483149,5774,307,2021-05-16 13:14:06,2021-05-16 13:14:06,1,2021-04-20 13:16:29,2021-04-20 13:16:29,25,2.0,0
493539,5774,251,2021-05-22 01:30:56,2021-05-22 01:30:56,1,2021-03-15 21:10:58,2021-03-15 21:10:58,67,2.0,0
544032,5774,266,2021-06-20 14:10:53,2021-06-20 14:10:53,1,2021-06-10 17:48:33,2021-06-10 17:48:33,9,3.0,0
921348,5774,337,2022-05-25 09:50:47,2022-05-25 09:50:47,1,2022-05-16 11:57:47,2022-05-16 11:57:47,8,3.0,0
926713,5774,382,2022-05-29 06:49:35,2022-05-29 06:49:35,1,2022-05-27 21:42:05,2022-05-27 21:42:05,1,5.0,0
1612825,5774,387,2023-04-14 20:47:18,2023-04-14 20:47:18,1,2022-05-27 21:42:05,2022-05-27 21:42:05,321,3.0,0
2169098,5774,177,2023-10-21 20:49:39,2025-02-15 08:19:24,2,"2023-06-27 22:03:36,2023-09-18 22:06:30",2023-09-18 22:06:30,32,4.0,1
2263643,5774,86,2023-11-16 09:53:11,2025-02-16 00:23:09,4,"2019-07-17 15:34:26,2020-03-14 22:09:19,2020-10-05 21:04:34,2021-09-15 11:32:16",2021-09-15 11:32:16,791,2.5,3
3105263,5774,615,2024-10-19 20:57:15,2024-10-19 20:57:15,1,2024-09-15 08:18:26,2024-09-15 08:18:26,34,2.0,0
3105448,5774,600,2024-10-19 21:48:26,2024-10-19 21:48:26,1,2024-09-15 08:18:26,2024-09-15 08:18:26,34,4.0,0
3107908,5774,653,2024-10-20 21:58:52,2025-02-15 07:59:11,1,2024-09-15 08:18:26,2024-09-15 08:18:26,35,2.0,0
3432058,5774,237,2025-02-12 11:48:31,2025-02-12 11:48:31,1,2025-02-10 16:44:04,2025-02-10 16:44:04,1,4.0,0
3444398,5774,302,2025-02-14 22:21:10,2025-02-14 22:21:10,1,2025-02-10 16:44:04,2025-02-10 16:44:04,4,2.0,0
3445798,5774,317,2025-02-15 07:08:08,2025-02-15 07:08:08,1,2025-02-10 16:44:04,2025-02-10 16:44:04,4,4.0,0
3620186,5774,852,2025-05-10 19:41:02,2025-05-10 19:41:02,1,2025-04-29 13:26:59,2025-04-29 13:26:59,11,5.0,0
3621845,5774,862,2025-05-12 08:46:00,2025-05-12 08:46:00,1,2025-05-10 09:31:18,2025-05-10 09:31:18,1,4.0,0
3622067,5774,867,2025-05-12 12:23:15,2025-05-12 12:23:15,1,2025-05-10 09:31:18,2025-05-10 09:31:18,2,2.0,0
3650228,5774,753,2025-05-30 22:44:15,2025-05-30 22:44:15,1,2025-05-29 07:14:27,2025-05-29 07:14:27,1,4.0,0
3824717,5774,902,2025-10-19 20:13:58,2025-10-19 20:13:58,1,2025-10-19 18:37:32,2025-10-19 18:37:32,0,4.0,0
3824945,5774,899,2025-10-19 21:47:20,2025-10-19 21:47:20,1,2025-10-19 18:37:32,2025-10-19 18:37:32,0,3.0,0
82254,11836,144,2020-02-25 08:50:56,2020-02-25 08:50:56,1,2019-09-28 16:45:45,2019-09-28 16:45:45,149,5.0,0
95923,11836,86,2020-04-01 14:59:04,2025-04-13 15:54:06,2,"2020-02-07 15:21:21,2020-03-16 17:04:12",2020-03-16 17:04:12,15,3.5,1
272889,11836,123,2020-09-01 11:03:26,2020-09-01 11:03:26,5,"2019-08-12 09:31:23,2019-10-22 15:23:13,2020-02-10 16:20:23,2020-02-28 07:40:29,2020-07-20 22:39:12",2020-07-20 22:39:12,42,5.0,4
285609,11836,177,2020-09-22 02:21:59,2025-04-05 07:16:58,4,"2020-05-01 17:09:21,2020-05-31 22:02:34,2020-07-04 00:20:29,2020-08-26 18:24:42",2020-08-26 18:24:42,26,3.8,3
321542,11836,68,2020-10-25 00:19:10,2020-10-25 00:19:10,2,"2020-02-28 07:45:54,2020-10-05 23:24:11",2020-10-05 23:24:11,19,4.0,1
321977,11836,169,2020-10-25 13:44:22,2023-03-23 21:19:38,9,"2020-04-08 20:13:57,2020-05-08 21:07:53,2020-06-03 17:12:58,2020-06-19 21:11:33,2020-07-06 01:51:21,2020-08-26 18:37:57,2020-09-22 02:24:07,2020-10-09 21:09:23,2020-10-25 00:37:36",2020-10-25 00:37:36,0,3.3,8
329171,11836,184,2020-10-29 14:54:15,2020-10-29 14:54:15,1,2020-10-05 23:25:24,2020-10-05 23:25:24,23,4.0,0
399183,11836,191,2021-03-11 00:25:48,2021-03-11 00:25:48,3,"2020-06-09 09:08:15,2020-07-18 10:03:57,2020-12-25 15:03:44",2020-12-25 15:03:44,75,3.3,2
508773,11836,251,2021-05-31 16:57:53,2025-06-30 22:56:23,3,"2021-03-11 22:44:53,2021-03-15 12:43:30,2021-04-14 22:46:28",2021-04-14 22:46:28,46,4.3,2
509471,11836,256,2021-05-31 22:34:30,2021-05-31 22:34:30,1,2021-04-06 15:25:42,2021-04-06 15:25:42,55,4.0,0
512191,11836,261,2021-06-02 14:08:29,2021-06-02 14:08:29,1,2021-04-06 15:26:29,2021-04-06 15:26:29,56,5.0,0
691852,11836,120,2021-09-09 17:18:09,2021-09-09 17:18:09,3,"2020-02-28 07:44:44,2021-08-07 00:57:03,2021-09-09 17:06:58",2021-09-09 17:06:58,0,2.7,2
712332,11836,80,2021-10-05 11:20:26,2023-02-27 00:51:08,4,"2020-04-03 03:39:23,2020-12-25 14:50:48,2021-03-15 12:03:18,2021-10-04 12:26:05",2021-10-04 12:26:05,0,4.0,3
895873,11836,159,2022-04-22 20:25:41,2022-04-22 20:25:41,3,"2020-12-25 15:04:03,2021-05-21 00:15:23,2022-03-16 10:51:53",2022-03-16 10:51:53,37,4.0,2
1522655,11836,51,2023-03-07 20:43:31,2023-03-07 20:43:31,2,"2020-04-03 03:40:07,2020-12-25 14:52:54",2020-12-25 14:52:54,802,4.0,1
1565240,11836,237,2023-03-22 16:23:27,2025-03-25 08:54:26,2,"2021-02-17 09:03:25,2021-03-19 10:03:02",2021-03-19 10:03:02,733,5.0,1
1565330,11836,302,2023-03-22 16:56:24,2025-04-02 08:25:15,1,2021-02-21 23:23:06,2021-02-21 23:23:06,758,5.0,0
1565400,11836,317,2023-03-22 17:29:04,2025-03-23 08:13:36,1,2023-02-16 13:43:32,2023-02-16 13:43:32,34,4.0,0
1594305,11836,145,2023-04-04 04:55:59,2023-04-04 04:55:59,3,"2020-02-28 07:46:32,2020-06-15 17:34:54,2020-12-25 15:01:44",2020-12-25 15:01:44,829,3.3,2
1599790,11836,14,2023-04-06 20:04:35,2023-04-06 20:04:35,2,"2020-12-25 14:51:54,2021-10-04 12:26:20",2021-10-04 12:26:20,549,4.0,1
1702400,11836,445,2023-05-26 14:09:24,2023-05-26 14:09:24,1,2023-02-20 12:38:51,2023-02-20 12:38:51,95,4.0,0
1704305,11836,335,2023-05-27 09:04:52,2023-05-27 09:04:52,1,2023-02-20 12:38:51,2023-02-20 12:38:51,95,3.0,0
1720085,11836,352,2023-06-01 11:26:30,2023-06-01 11:26:30,1,2023-02-20 12:38:51,2023-02-20 12:38:51,100,4.0,0
